time,V(N001),V(N002),I(V1),I(R1),I(D1)
0.0004417,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004418,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004419,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000442,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004421,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004422,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004423,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004424,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004425,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004426,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004427,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004428,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004429,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000443,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004431,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004432,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004433,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004434,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004435,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004436,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004437,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004438,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004439,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000444,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004441,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004442,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004443,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004444,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004445,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004446,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004447,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004448,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004449,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000445,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004451,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004452,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004453,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004454,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004455,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004456,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004457,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004458,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004459,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000446,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004461,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004462,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004463,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004464,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004465,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004466,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004467,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004468,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004469,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000447,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004471,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004472,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004473,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004474,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004475,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004476,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004477,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004478,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004479,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000448,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004481,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004482,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004483,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004484,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004485,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004486,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004487,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004488,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004489,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000449,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004491,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004492,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004493,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004494,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004495,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004496,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004497,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004498,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004499,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00045,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004501,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004502,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004503,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004504,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004505,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004506,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004507,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004508,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004509,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000451,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004511,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004512,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004513,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004514,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004515,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004516,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004517,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004518,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004519,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000452,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004521,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004522,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004523,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004524,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004525,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004526,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004527,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004528,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004529,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000453,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004531,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004532,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004533,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004534,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004535,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004536,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004537,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004538,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004539,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000454,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004541,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004542,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004543,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004544,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004545,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004546,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004547,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004548,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004549,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000455,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004551,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004552,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004553,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004554,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004555,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004556,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004557,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004558,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004559,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000456,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004561,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004562,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004563,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004564,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004565,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004566,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004567,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004568,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004569,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000457,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004571,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004572,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004573,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004574,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004575,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004576,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004577,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004578,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004579,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000458,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004581,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004582,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004583,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004584,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004585,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004586,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004587,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004588,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004589,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000459,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004591,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004592,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004593,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004594,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004595,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004596,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004597,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004598,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004599,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00046,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004601,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004602,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004603,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004604,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004605,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004606,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004607,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004608,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004609,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000461,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004611,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004612,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004613,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004614,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004615,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004616,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004617,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004618,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004619,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000462,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004621,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004622,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004623,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004624,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004625,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004626,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004627,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004628,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004629,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000463,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004631,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004632,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004633,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004634,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004635,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004636,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004637,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004638,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004639,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000464,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004641,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004642,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004643,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004644,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004645,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004646,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004647,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004648,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004649,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000465,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004651,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004652,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004653,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004654,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004655,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004656,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004657,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004658,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004659,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000466,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004661,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004662,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004663,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004664,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004665,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004666,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004667,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004668,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004669,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000467,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004671,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004672,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004673,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004674,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004675,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004676,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004677,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004678,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004679,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000468,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004681,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004682,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004683,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004684,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004685,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004686,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004687,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004688,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004689,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000469,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004691,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004692,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004693,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004694,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004695,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004696,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004697,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004698,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004699,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00047,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004701,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004702,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004703,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004704,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004705,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004706,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004707,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004708,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004709,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000471,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004711,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004712,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004713,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004714,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004715,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004716,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004717,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004718,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004719,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000472,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004721,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004722,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004723,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004724,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004725,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004726,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004727,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004728,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004729,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000473,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004731,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004732,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004733,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004734,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004735,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004736,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004737,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004738,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004739,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000474,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004741,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004742,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004743,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004744,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004745,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004746,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004747,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004748,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004749,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000475,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004751,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004752,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004753,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004754,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004755,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004756,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0004757,2,0.640882,-0.000135912,-0.000135912,0.000135912
