time,V(N001),I(V1),I(R1),I(D1)
3.87e-05,2.24077,-8.43654e+23,-0.000224077,8.43654e+23
3.88e-05,2.24138,-8.64485e+23,-0.000224138,8.64485e+23
3.89e-05,2.24199,-8.85827e+23,-0.000224199,8.85827e+23
3.9e-05,2.2426,-9.07693e+23,-0.00022426,9.07693e+23
3.91e-05,2.24321,-9.30094e+23,-0.000224321,9.30094e+23
3.92e-05,2.24382,-9.53045e+23,-0.000224382,9.53045e+23
3.93e-05,2.24443,-9.76558e+23,-0.000224443,9.76558e+23
3.94e-05,2.24504,-1.00065e+24,-0.000224504,1.00065e+24
3.95e-05,2.24565,-1.02533e+24,-0.000224565,1.02533e+24
3.96e-05,2.24625,-1.05061e+24,-0.000224625,1.05061e+24
3.97e-05,2.24686,-1.07652e+24,-0.000224686,1.07652e+24
3.98e-05,2.24747,-1.10305e+24,-0.000224747,1.10305e+24
3.99e-05,2.24808,-1.13024e+24,-0.000224808,1.13024e+24
4e-05,2.24869,-1.1581e+24,-0.000224869,1.1581e+24
4.01e-05,2.2493,-1.18663e+24,-0.00022493,1.18663e+24
4.02e-05,2.24991,-1.21586e+24,-0.000224991,1.21586e+24
4.03e-05,2.25052,-1.24581e+24,-0.000225052,1.24581e+24
4.04e-05,2.25112,-1.27649e+24,-0.000225112,1.27649e+24
4.05e-05,2.25173,-1.30793e+24,-0.000225173,1.30793e+24
4.06e-05,2.25234,-1.34013e+24,-0.000225234,1.34013e+24
4.07e-05,2.25295,-1.37312e+24,-0.000225295,1.37312e+24
4.08e-05,2.25356,-1.40691e+24,-0.000225356,1.40691e+24
4.09e-05,2.25416,-1.44153e+24,-0.000225416,1.44153e+24
4.1e-05,2.25477,-1.477e+24,-0.000225477,1.477e+24
4.11e-05,2.25538,-1.51333e+24,-0.000225538,1.51333e+24
4.12e-05,2.25599,-1.55055e+24,-0.000225599,1.55055e+24
4.13e-05,2.25659,-1.58868e+24,-0.000225659,1.58868e+24
4.14e-05,2.2572,-1.62774e+24,-0.00022572,1.62774e+24
4.15e-05,2.25781,-1.66775e+24,-0.000225781,1.66775e+24
4.16e-05,2.25841,-1.70874e+24,-0.000225841,1.70874e+24
4.17e-05,2.25902,-1.75073e+24,-0.000225902,1.75073e+24
4.18e-05,2.25963,-1.79375e+24,-0.000225963,1.79375e+24
4.19e-05,2.26023,-1.83781e+24,-0.000226023,1.83781e+24
4.2e-05,2.26084,-1.88295e+24,-0.000226084,1.88295e+24
4.21e-05,2.26145,-1.92919e+24,-0.000226145,1.92919e+24
4.22e-05,2.26205,-1.97656e+24,-0.000226205,1.97656e+24
4.23e-05,2.26266,-2.02508e+24,-0.000226266,2.02508e+24
4.24e-05,2.26327,-2.07479e+24,-0.000226327,2.07479e+24
4.25e-05,2.26387,-2.1257e+24,-0.000226387,2.1257e+24
4.26e-05,2.26448,-2.17786e+24,-0.000226448,2.17786e+24
4.27e-05,2.26508,-2.23129e+24,-0.000226508,2.23129e+24
4.28e-05,2.26569,-2.28602e+24,-0.000226569,2.28602e+24
4.29e-05,2.2663,-2.34208e+24,-0.00022663,2.34208e+24
4.3e-05,2.2669,-2.3995e+24,-0.00022669,2.3995e+24
4.31e-05,2.26751,-2.45832e+24,-0.000226751,2.45832e+24
4.32e-05,2.26811,-2.51858e+24,-0.000226811,2.51858e+24
4.33e-05,2.26872,-2.5803e+24,-0.000226872,2.5803e+24
4.34e-05,2.26932,-2.64352e+24,-0.000226932,2.64352e+24
4.35e-05,2.26993,-2.70828e+24,-0.000226993,2.70828e+24
4.36e-05,2.27053,-2.77461e+24,-0.000227053,2.77461e+24
4.37e-05,2.27114,-2.84256e+24,-0.000227114,2.84256e+24
4.38e-05,2.27174,-2.91216e+24,-0.000227174,2.91216e+24
4.39e-05,2.27235,-2.98344e+24,-0.000227235,2.98344e+24
4.4e-05,2.27295,-3.05646e+24,-0.000227295,3.05646e+24
4.41e-05,2.27356,-3.13126e+24,-0.000227356,3.13126e+24
4.42e-05,2.27416,-3.20787e+24,-0.000227416,3.20787e+24
4.43e-05,2.27476,-3.28634e+24,-0.000227476,3.28634e+24
4.44e-05,2.27537,-3.36672e+24,-0.000227537,3.36672e+24
4.45e-05,2.27597,-3.44904e+24,-0.000227597,3.44904e+24
4.46e-05,2.27658,-3.53337e+24,-0.000227658,3.53337e+24
4.47e-05,2.27718,-3.61974e+24,-0.000227718,3.61974e+24
4.48e-05,2.27778,-3.7082e+24,-0.000227778,3.7082e+24
4.49e-05,2.27839,-3.79881e+24,-0.000227839,3.79881e+24
4.5e-05,2.27899,-3.89162e+24,-0.000227899,3.89162e+24
4.51e-05,2.27959,-3.98668e+24,-0.000227959,3.98668e+24
4.52e-05,2.2802,-4.08404e+24,-0.00022802,4.08404e+24
4.53e-05,2.2808,-4.18376e+24,-0.00022808,4.18376e+24
4.54e-05,2.2814,-4.2859e+24,-0.00022814,4.2859e+24
4.55e-05,2.28201,-4.39051e+24,-0.000228201,4.39051e+24
4.56e-05,2.28261,-4.49765e+24,-0.000228261,4.49765e+24
4.57e-05,2.28321,-4.60739e+24,-0.000228321,4.60739e+24
4.58e-05,2.28381,-4.71978e+24,-0.000228381,4.71978e+24
4.59e-05,2.28442,-4.83489e+24,-0.000228442,4.83489e+24
4.6e-05,2.28502,-4.95279e+24,-0.000228502,4.95279e+24
4.61e-05,2.28562,-5.07355e+24,-0.000228562,5.07355e+24
4.62e-05,2.28622,-5.19722e+24,-0.000228622,5.19722e+24
4.63e-05,2.28683,-5.32388e+24,-0.000228683,5.32388e+24
4.64e-05,2.28743,-5.45361e+24,-0.000228743,5.45361e+24
4.65e-05,2.28803,-5.58647e+24,-0.000228803,5.58647e+24
4.66e-05,2.28863,-5.72254e+24,-0.000228863,5.72254e+24
4.67e-05,2.28923,-5.8619e+24,-0.000228923,5.8619e+24
4.68e-05,2.28983,-6.00462e+24,-0.000228983,6.00462e+24
4.69e-05,2.29043,-6.15079e+24,-0.000229043,6.15079e+24
4.7e-05,2.29104,-6.30049e+24,-0.000229104,6.30049e+24
4.71e-05,2.29164,-6.45381e+24,-0.000229164,6.45381e+24
4.72e-05,2.29224,-6.61082e+24,-0.000229224,6.61082e+24
4.73e-05,2.29284,-6.77163e+24,-0.000229284,6.77163e+24
4.74e-05,2.29344,-6.93631e+24,-0.000229344,6.93631e+24
4.75e-05,2.29404,-7.10497e+24,-0.000229404,7.10497e+24
4.76e-05,2.29464,-7.27769e+24,-0.000229464,7.27769e+24
4.77e-05,2.29524,-7.45458e+24,-0.000229524,7.45458e+24
4.78e-05,2.29584,-7.63573e+24,-0.000229584,7.63573e+24
4.79e-05,2.29644,-7.82125e+24,-0.000229644,7.82125e+24
4.8e-05,2.29704,-8.01123e+24,-0.000229704,8.01123e+24
4.81e-05,2.29764,-8.2058e+24,-0.000229764,8.2058e+24
4.82e-05,2.29824,-8.40504e+24,-0.000229824,8.40504e+24
4.83e-05,2.29884,-8.60909e+24,-0.000229884,8.60909e+24
4.84e-05,2.29944,-8.81805e+24,-0.000229944,8.81805e+24
4.85e-05,2.30004,-9.03203e+24,-0.000230004,9.03203e+24
4.86e-05,2.30064,-9.25117e+24,-0.000230064,9.25117e+24
4.87e-05,2.30124,-9.47558e+24,-0.000230124,9.47558e+24
4.88e-05,2.30184,-9.70538e+24,-0.000230184,9.70538e+24
4.89e-05,2.30244,-9.94071e+24,-0.000230244,9.94071e+24
4.9e-05,2.30304,-1.01817e+25,-0.000230304,1.01817e+25
4.91e-05,2.30363,-1.04285e+25,-0.000230363,1.04285e+25
4.92e-05,2.30423,-1.06812e+25,-0.000230423,1.06812e+25
4.93e-05,2.30483,-1.094e+25,-0.000230483,1.094e+25
4.94e-05,2.30543,-1.1205e+25,-0.000230543,1.1205e+25
4.95e-05,2.30603,-1.14763e+25,-0.000230603,1.14763e+25
4.96e-05,2.30663,-1.17542e+25,-0.000230663,1.17542e+25
4.97e-05,2.30722,-1.20388e+25,-0.000230722,1.20388e+25
4.98e-05,2.30782,-1.23301e+25,-0.000230782,1.23301e+25
4.99e-05,2.30842,-1.26285e+25,-0.000230842,1.26285e+25
5e-05,2.30902,-1.2934e+25,-0.000230902,1.2934e+25
5.01e-05,2.30961,-1.32469e+25,-0.000230961,1.32469e+25
5.02e-05,2.31021,-1.35672e+25,-0.000231021,1.35672e+25
5.03e-05,2.31081,-1.38953e+25,-0.000231081,1.38953e+25
5.04e-05,2.31141,-1.42311e+25,-0.000231141,1.42311e+25
5.05e-05,2.312,-1.45751e+25,-0.0002312,1.45751e+25
5.06e-05,2.3126,-1.49273e+25,-0.00023126,1.49273e+25
5.07e-05,2.3132,-1.52879e+25,-0.00023132,1.52879e+25
5.08e-05,2.31379,-1.56571e+25,-0.000231379,1.56571e+25
5.09e-05,2.31439,-1.60352e+25,-0.000231439,1.60352e+25
5.1e-05,2.31499,-1.64223e+25,-0.000231499,1.64223e+25
5.11e-05,2.31558,-1.68187e+25,-0.000231558,1.68187e+25
5.12e-05,2.31618,-1.72246e+25,-0.000231618,1.72246e+25
5.13e-05,2.31677,-1.76402e+25,-0.000231677,1.76402e+25
5.14e-05,2.31737,-1.80657e+25,-0.000231737,1.80657e+25
5.15e-05,2.31797,-1.85014e+25,-0.000231797,1.85014e+25
5.16e-05,2.31856,-1.89475e+25,-0.000231856,1.89475e+25
5.17e-05,2.31916,-1.94043e+25,-0.000231916,1.94043e+25
5.18e-05,2.31975,-1.9872e+25,-0.000231975,1.9872e+25
5.19e-05,2.32035,-2.03508e+25,-0.000232035,2.03508e+25
5.2e-05,2.32094,-2.08411e+25,-0.000232094,2.08411e+25
5.21e-05,2.32154,-2.13431e+25,-0.000232154,2.13431e+25
5.22e-05,2.32213,-2.1857e+25,-0.000232213,2.1857e+25
5.23e-05,2.32273,-2.23832e+25,-0.000232273,2.23832e+25
5.24e-05,2.32332,-2.2922e+25,-0.000232332,2.2922e+25
5.25e-05,2.32392,-2.34736e+25,-0.000232392,2.34736e+25
5.26e-05,2.32451,-2.40384e+25,-0.000232451,2.40384e+25
5.27e-05,2.32511,-2.46167e+25,-0.000232511,2.46167e+25
5.28e-05,2.3257,-2.52087e+25,-0.00023257,2.52087e+25
5.29e-05,2.32629,-2.58148e+25,-0.000232629,2.58148e+25
5.3e-05,2.32689,-2.64354e+25,-0.000232689,2.64354e+25
5.31e-05,2.32748,-2.70707e+25,-0.000232748,2.70707e+25
5.32e-05,2.32808,-2.77212e+25,-0.000232808,2.77212e+25
5.33e-05,2.32867,-2.83871e+25,-0.000232867,2.83871e+25
5.34e-05,2.32926,-2.90689e+25,-0.000232926,2.90689e+25
5.35e-05,2.32986,-2.97669e+25,-0.000232986,2.97669e+25
5.36e-05,2.33045,-3.04815e+25,-0.000233045,3.04815e+25
5.37e-05,2.33104,-3.12132e+25,-0.000233104,3.12132e+25
5.38e-05,2.33163,-3.19622e+25,-0.000233163,3.19622e+25
5.39e-05,2.33223,-3.2729e+25,-0.000233223,3.2729e+25
5.4e-05,2.33282,-3.3514e+25,-0.000233282,3.3514e+25
5.41e-05,2.33341,-3.43177e+25,-0.000233341,3.43177e+25
5.42e-05,2.334,-3.51404e+25,-0.0002334,3.51404e+25
5.43e-05,2.3346,-3.59827e+25,-0.00023346,3.59827e+25
5.44e-05,2.33519,-3.6845e+25,-0.000233519,3.6845e+25
5.45e-05,2.33578,-3.77278e+25,-0.000233578,3.77278e+25
5.46e-05,2.33637,-3.86315e+25,-0.000233637,3.86315e+25
5.47e-05,2.33696,-3.95566e+25,-0.000233696,3.95566e+25
5.48e-05,2.33756,-4.05037e+25,-0.000233756,4.05037e+25
5.49e-05,2.33815,-4.14732e+25,-0.000233815,4.14732e+25
5.5e-05,2.33874,-4.24658e+25,-0.000233874,4.24658e+25
5.51e-05,2.33933,-4.34818e+25,-0.000233933,4.34818e+25
5.52e-05,2.33992,-4.45219e+25,-0.000233992,4.45219e+25
5.53e-05,2.34051,-4.55866e+25,-0.000234051,4.55866e+25
5.54e-05,2.3411,-4.66766e+25,-0.00023411,4.66766e+25
5.55e-05,2.34169,-4.77924e+25,-0.000234169,4.77924e+25
5.56e-05,2.34228,-4.89345e+25,-0.000234228,4.89345e+25
5.57e-05,2.34287,-5.01037e+25,-0.000234287,5.01037e+25
5.58e-05,2.34346,-5.13006e+25,-0.000234346,5.13006e+25
5.59e-05,2.34405,-5.25257e+25,-0.000234405,5.25257e+25
5.6e-05,2.34464,-5.37798e+25,-0.000234464,5.37798e+25
5.61e-05,2.34523,-5.50636e+25,-0.000234523,5.50636e+25
5.62e-05,2.34582,-5.63777e+25,-0.000234582,5.63777e+25
5.63e-05,2.34641,-5.77228e+25,-0.000234641,5.77228e+25
5.64e-05,2.347,-5.90997e+25,-0.0002347,5.90997e+25
5.65e-05,2.34759,-6.05092e+25,-0.000234759,6.05092e+25
5.66e-05,2.34818,-6.19519e+25,-0.000234818,6.19519e+25
5.67e-05,2.34877,-6.34286e+25,-0.000234877,6.34286e+25
5.68e-05,2.34936,-6.49402e+25,-0.000234936,6.49402e+25
5.69e-05,2.34995,-6.64875e+25,-0.000234995,6.64875e+25
5.7e-05,2.35053,-6.80712e+25,-0.000235053,6.80712e+25
5.71e-05,2.35112,-6.96923e+25,-0.000235112,6.96923e+25
5.72e-05,2.35171,-7.13516e+25,-0.000235171,7.13516e+25
5.73e-05,2.3523,-7.30499e+25,-0.00023523,7.30499e+25
5.74e-05,2.35289,-7.47883e+25,-0.000235289,7.47883e+25
5.75e-05,2.35347,-7.65677e+25,-0.000235347,7.65677e+25
5.76e-05,2.35406,-7.83889e+25,-0.000235406,7.83889e+25
5.77e-05,2.35465,-8.0253e+25,-0.000235465,8.0253e+25
5.78e-05,2.35524,-8.2161e+25,-0.000235524,8.2161e+25
5.79e-05,2.35582,-8.41139e+25,-0.000235582,8.41139e+25
5.8e-05,2.35641,-8.61127e+25,-0.000235641,8.61127e+25
5.81e-05,2.357,-8.81585e+25,-0.0002357,8.81585e+25
5.82e-05,2.35759,-9.02524e+25,-0.000235759,9.02524e+25
5.83e-05,2.35817,-9.23955e+25,-0.000235817,9.23955e+25
5.84e-05,2.35876,-9.45889e+25,-0.000235876,9.45889e+25
5.85e-05,2.35935,-9.68339e+25,-0.000235935,9.68339e+25
5.86e-05,2.35993,-9.91316e+25,-0.000235993,9.91316e+25
5.87e-05,2.36052,-1.01483e+26,-0.000236052,1.01483e+26
5.88e-05,2.3611,-1.0389e+26,-0.00023611,1.0389e+26
5.89e-05,2.36169,-1.06353e+26,-0.000236169,1.06353e+26
5.9e-05,2.36228,-1.08875e+26,-0.000236228,1.08875e+26
5.91e-05,2.36286,-1.11455e+26,-0.000236286,1.11455e+26
5.92e-05,2.36345,-1.14095e+26,-0.000236345,1.14095e+26
5.93e-05,2.36403,-1.16798e+26,-0.000236403,1.16798e+26
5.94e-05,2.36462,-1.19564e+26,-0.000236462,1.19564e+26
5.95e-05,2.3652,-1.22395e+26,-0.00023652,1.22395e+26
5.96e-05,2.36579,-1.25292e+26,-0.000236579,1.25292e+26
5.97e-05,2.36637,-1.28257e+26,-0.000236637,1.28257e+26
5.98e-05,2.36696,-1.31291e+26,-0.000236696,1.31291e+26
5.99e-05,2.36754,-1.34396e+26,-0.000236754,1.34396e+26
6e-05,2.36812,-1.37574e+26,-0.000236812,1.37574e+26
6.01e-05,2.36871,-1.40826e+26,-0.000236871,1.40826e+26
6.02e-05,2.36929,-1.44155e+26,-0.000236929,1.44155e+26
6.03e-05,2.36988,-1.47561e+26,-0.000236988,1.47561e+26
6.04e-05,2.37046,-1.51047e+26,-0.000237046,1.51047e+26
6.05e-05,2.37104,-1.54614e+26,-0.000237104,1.54614e+26
6.06e-05,2.37163,-1.58264e+26,-0.000237163,1.58264e+26
6.07e-05,2.37221,-1.62e+26,-0.000237221,1.62e+26
6.08e-05,2.37279,-1.65823e+26,-0.000237279,1.65823e+26
6.09e-05,2.37338,-1.69735e+26,-0.000237338,1.69735e+26
6.1e-05,2.37396,-1.73738e+26,-0.000237396,1.73738e+26
6.11e-05,2.37454,-1.77835e+26,-0.000237454,1.77835e+26
6.12e-05,2.37512,-1.82027e+26,-0.000237512,1.82027e+26
6.13e-05,2.37571,-1.86317e+26,-0.000237571,1.86317e+26
6.14e-05,2.37629,-1.90707e+26,-0.000237629,1.90707e+26
6.15e-05,2.37687,-1.95199e+26,-0.000237687,1.95199e+26
6.16e-05,2.37745,-1.99796e+26,-0.000237745,1.99796e+26
6.17e-05,2.37803,-2.045e+26,-0.000237803,2.045e+26
6.18e-05,2.37862,-2.09314e+26,-0.000237862,2.09314e+26
6.19e-05,2.3792,-2.14239e+26,-0.00023792,2.14239e+26
6.2e-05,2.37978,-2.19279e+26,-0.000237978,2.19279e+26
6.21e-05,2.38036,-2.24436e+26,-0.000238036,2.24436e+26
6.22e-05,2.38094,-2.29713e+26,-0.000238094,2.29713e+26
6.23e-05,2.38152,-2.35113e+26,-0.000238152,2.35113e+26
6.24e-05,2.3821,-2.40639e+26,-0.00023821,2.40639e+26
6.25e-05,2.38268,-2.46292e+26,-0.000238268,2.46292e+26
6.26e-05,2.38326,-2.52077e+26,-0.000238326,2.52077e+26
6.27e-05,2.38384,-2.57996e+26,-0.000238384,2.57996e+26
6.28e-05,2.38442,-2.64053e+26,-0.000238442,2.64053e+26
6.29e-05,2.385,-2.7025e+26,-0.0002385,2.7025e+26
6.3e-05,2.38558,-2.76591e+26,-0.000238558,2.76591e+26
6.31e-05,2.38616,-2.83079e+26,-0.000238616,2.83079e+26
6.32e-05,2.38674,-2.89718e+26,-0.000238674,2.89718e+26
6.33e-05,2.38732,-2.9651e+26,-0.000238732,2.9651e+26
6.34e-05,2.3879,-3.0346e+26,-0.00023879,3.0346e+26
6.35e-05,2.38848,-3.10571e+26,-0.000238848,3.10571e+26
6.36e-05,2.38906,-3.17846e+26,-0.000238906,3.17846e+26
6.37e-05,2.38964,-3.2529e+26,-0.000238964,3.2529e+26
6.38e-05,2.39022,-3.32906e+26,-0.000239022,3.32906e+26
6.39e-05,2.3908,-3.40698e+26,-0.00023908,3.40698e+26
6.4e-05,2.39137,-3.48671e+26,-0.000239137,3.48671e+26
6.41e-05,2.39195,-3.56828e+26,-0.000239195,3.56828e+26
6.42e-05,2.39253,-3.65173e+26,-0.000239253,3.65173e+26
6.43e-05,2.39311,-3.73711e+26,-0.000239311,3.73711e+26
6.44e-05,2.39369,-3.82447e+26,-0.000239369,3.82447e+26
6.45e-05,2.39426,-3.91384e+26,-0.000239426,3.91384e+26
6.46e-05,2.39484,-4.00528e+26,-0.000239484,4.00528e+26
6.47e-05,2.39542,-4.09883e+26,-0.000239542,4.09883e+26
6.48e-05,2.39599,-4.19454e+26,-0.000239599,4.19454e+26
6.49e-05,2.39657,-4.29245e+26,-0.000239657,4.29245e+26
6.5e-05,2.39715,-4.39262e+26,-0.000239715,4.39262e+26
6.51e-05,2.39772,-4.49511e+26,-0.000239772,4.49511e+26
6.52e-05,2.3983,-4.59995e+26,-0.00023983,4.59995e+26
6.53e-05,2.39888,-4.70721e+26,-0.000239888,4.70721e+26
6.54e-05,2.39945,-4.81694e+26,-0.000239945,4.81694e+26
6.55e-05,2.40003,-4.9292e+26,-0.000240003,4.9292e+26
6.56e-05,2.4006,-5.04404e+26,-0.00024006,5.04404e+26
6.57e-05,2.40118,-5.16153e+26,-0.000240118,5.16153e+26
6.58e-05,2.40176,-5.28172e+26,-0.000240176,5.28172e+26
6.59e-05,2.40233,-5.40467e+26,-0.000240233,5.40467e+26
6.6e-05,2.40291,-5.53045e+26,-0.000240291,5.53045e+26
6.61e-05,2.40348,-5.65912e+26,-0.000240348,5.65912e+26
6.62e-05,2.40406,-5.79074e+26,-0.000240406,5.79074e+26
6.63e-05,2.40463,-5.9254e+26,-0.000240463,5.9254e+26
6.64e-05,2.40521,-6.06314e+26,-0.000240521,6.06314e+26
6.65e-05,2.40578,-6.20404e+26,-0.000240578,6.20404e+26
6.66e-05,2.40635,-6.34818e+26,-0.000240635,6.34818e+26
6.67e-05,2.40693,-6.49563e+26,-0.000240693,6.49563e+26
6.68e-05,2.4075,-6.64646e+26,-0.00024075,6.64646e+26
6.69e-05,2.40808,-6.80075e+26,-0.000240808,6.80075e+26
6.7e-05,2.40865,-6.95857e+26,-0.000240865,6.95857e+26
6.71e-05,2.40922,-7.12001e+26,-0.000240922,7.12001e+26
6.72e-05,2.4098,-7.28515e+26,-0.00024098,7.28515e+26
6.73e-05,2.41037,-7.45407e+26,-0.000241037,7.45407e+26
6.74e-05,2.41094,-7.62686e+26,-0.000241094,7.62686e+26
6.75e-05,2.41151,-7.8036e+26,-0.000241151,7.8036e+26
6.76e-05,2.41209,-7.98439e+26,-0.000241209,7.98439e+26
6.77e-05,2.41266,-8.16931e+26,-0.000241266,8.16931e+26
6.78e-05,2.41323,-8.35846e+26,-0.000241323,8.35846e+26
6.79e-05,2.4138,-8.55194e+26,-0.00024138,8.55194e+26
6.8e-05,2.41438,-8.74983e+26,-0.000241438,8.74983e+26
6.81e-05,2.41495,-8.95225e+26,-0.000241495,8.95225e+26
6.82e-05,2.41552,-9.15929e+26,-0.000241552,9.15929e+26
6.83e-05,2.41609,-9.37105e+26,-0.000241609,9.37105e+26
6.84e-05,2.41666,-9.58765e+26,-0.000241666,9.58765e+26
6.85e-05,2.41723,-9.80919e+26,-0.000241723,9.80919e+26
6.86e-05,2.4178,-1.00358e+27,-0.00024178,1.00358e+27
6.87e-05,2.41837,-1.02675e+27,-0.000241837,1.02675e+27
6.88e-05,2.41895,-1.05046e+27,-0.000241895,1.05046e+27
6.89e-05,2.41952,-1.0747e+27,-0.000241952,1.0747e+27
6.9e-05,2.42009,-1.0995e+27,-0.000242009,1.0995e+27
6.91e-05,2.42066,-1.12486e+27,-0.000242066,1.12486e+27
6.92e-05,2.42123,-1.1508e+27,-0.000242123,1.1508e+27
6.93e-05,2.4218,-1.17733e+27,-0.00024218,1.17733e+27
6.94e-05,2.42237,-1.20446e+27,-0.000242237,1.20446e+27
6.95e-05,2.42293,-1.23221e+27,-0.000242293,1.23221e+27
6.96e-05,2.4235,-1.26059e+27,-0.00024235,1.26059e+27
6.97e-05,2.42407,-1.28962e+27,-0.000242407,1.28962e+27
6.98e-05,2.42464,-1.3193e+27,-0.000242464,1.3193e+27
6.99e-05,2.42521,-1.34966e+27,-0.000242521,1.34966e+27
7e-05,2.42578,-1.38071e+27,-0.000242578,1.38071e+27
7.01e-05,2.42635,-1.41246e+27,-0.000242635,1.41246e+27
7.02e-05,2.42692,-1.44494e+27,-0.000242692,1.44494e+27
7.03e-05,2.42748,-1.47815e+27,-0.000242748,1.47815e+27
7.04e-05,2.42805,-1.51211e+27,-0.000242805,1.51211e+27
7.05e-05,2.42862,-1.54685e+27,-0.000242862,1.54685e+27
7.06e-05,2.42919,-1.58237e+27,-0.000242919,1.58237e+27
7.07e-05,2.42975,-1.61869e+27,-0.000242975,1.61869e+27
7.08e-05,2.43032,-1.65584e+27,-0.000243032,1.65584e+27
7.09e-05,2.43089,-1.69383e+27,-0.000243089,1.69383e+27
7.1e-05,2.43146,-1.73268e+27,-0.000243146,1.73268e+27
7.11e-05,2.43202,-1.77241e+27,-0.000243202,1.77241e+27
7.12e-05,2.43259,-1.81303e+27,-0.000243259,1.81303e+27
7.13e-05,2.43316,-1.85458e+27,-0.000243316,1.85458e+27
7.14e-05,2.43372,-1.89706e+27,-0.000243372,1.89706e+27
7.15e-05,2.43429,-1.9405e+27,-0.000243429,1.9405e+27
7.16e-05,2.43485,-1.98493e+27,-0.000243485,1.98493e+27
7.17e-05,2.43542,-2.03036e+27,-0.000243542,2.03036e+27
7.18e-05,2.43599,-2.07681e+27,-0.000243599,2.07681e+27
7.19e-05,2.43655,-2.12431e+27,-0.000243655,2.12431e+27
7.2e-05,2.43712,-2.17289e+27,-0.000243712,2.17289e+27
7.21e-05,2.43768,-2.22256e+27,-0.000243768,2.22256e+27
7.22e-05,2.43825,-2.27334e+27,-0.000243825,2.27334e+27
7.23e-05,2.43881,-2.32528e+27,-0.000243881,2.32528e+27
7.24e-05,2.43937,-2.37838e+27,-0.000243937,2.37838e+27
7.25e-05,2.43994,-2.43268e+27,-0.000243994,2.43268e+27
7.26e-05,2.4405,-2.4882e+27,-0.00024405,2.4882e+27
7.27e-05,2.44107,-2.54497e+27,-0.000244107,2.54497e+27
7.28e-05,2.44163,-2.60302e+27,-0.000244163,2.60302e+27
7.29e-05,2.44219,-2.66237e+27,-0.000244219,2.66237e+27
7.3e-05,2.44276,-2.72306e+27,-0.000244276,2.72306e+27
7.31e-05,2.44332,-2.78511e+27,-0.000244332,2.78511e+27
7.32e-05,2.44388,-2.84855e+27,-0.000244388,2.84855e+27
7.33e-05,2.44445,-2.91342e+27,-0.000244445,2.91342e+27
7.34e-05,2.44501,-2.97975e+27,-0.000244501,2.97975e+27
7.35e-05,2.44557,-3.04757e+27,-0.000244557,3.04757e+27
7.36e-05,2.44614,-3.1169e+27,-0.000244614,3.1169e+27
7.37e-05,2.4467,-3.18779e+27,-0.00024467,3.18779e+27
7.38e-05,2.44726,-3.26027e+27,-0.000244726,3.26027e+27
7.39e-05,2.44782,-3.33438e+27,-0.000244782,3.33438e+27
7.4e-05,2.44838,-3.41014e+27,-0.000244838,3.41014e+27
7.41e-05,2.44894,-3.48761e+27,-0.000244894,3.48761e+27
7.42e-05,2.44951,-3.5668e+27,-0.000244951,3.5668e+27
7.43e-05,2.45007,-3.64777e+27,-0.000245007,3.64777e+27
7.44e-05,2.45063,-3.73055e+27,-0.000245063,3.73055e+27
7.45e-05,2.45119,-3.81519e+27,-0.000245119,3.81519e+27
7.46e-05,2.45175,-3.90171e+27,-0.000245175,3.90171e+27
7.47e-05,2.45231,-3.99017e+27,-0.000245231,3.99017e+27
7.48e-05,2.45287,-4.0806e+27,-0.000245287,4.0806e+27
7.49e-05,2.45343,-4.17306e+27,-0.000245343,4.17306e+27
7.5e-05,2.45399,-4.26758e+27,-0.000245399,4.26758e+27
7.51e-05,2.45455,-4.3642e+27,-0.000245455,4.3642e+27
7.52e-05,2.45511,-4.46299e+27,-0.000245511,4.46299e+27
7.53e-05,2.45567,-4.56398e+27,-0.000245567,4.56398e+27
7.54e-05,2.45623,-4.66721e+27,-0.000245623,4.66721e+27
7.55e-05,2.45679,-4.77275e+27,-0.000245679,4.77275e+27
7.56e-05,2.45735,-4.88064e+27,-0.000245735,4.88064e+27
7.57e-05,2.4579,-4.99094e+27,-0.00024579,4.99094e+27
7.58e-05,2.45846,-5.10369e+27,-0.000245846,5.10369e+27
7.59e-05,2.45902,-5.21895e+27,-0.000245902,5.21895e+27
7.6e-05,2.45958,-5.33677e+27,-0.000245958,5.33677e+27
7.61e-05,2.46014,-5.45721e+27,-0.000246014,5.45721e+27
7.62e-05,2.4607,-5.58033e+27,-0.00024607,5.58033e+27
7.63e-05,2.46125,-5.70619e+27,-0.000246125,5.70619e+27
7.64e-05,2.46181,-5.83484e+27,-0.000246181,5.83484e+27
7.65e-05,2.46237,-5.96635e+27,-0.000246237,5.96635e+27
7.66e-05,2.46292,-6.10078e+27,-0.000246292,6.10078e+27
7.67e-05,2.46348,-6.2382e+27,-0.000246348,6.2382e+27
7.68e-05,2.46404,-6.37866e+27,-0.000246404,6.37866e+27
7.69e-05,2.46459,-6.52224e+27,-0.000246459,6.52224e+27
7.7e-05,2.46515,-6.669e+27,-0.000246515,6.669e+27
7.71e-05,2.46571,-6.81901e+27,-0.000246571,6.81901e+27
7.72e-05,2.46626,-6.97234e+27,-0.000246626,6.97234e+27
7.73e-05,2.46682,-7.12907e+27,-0.000246682,7.12907e+27
7.74e-05,2.46737,-7.28927e+27,-0.000246737,7.28927e+27
