time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.008732,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008733,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008734,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008735,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008736,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008737,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008738,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008739,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00874,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008741,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008742,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008743,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008744,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008745,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008746,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008747,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008748,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008749,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00875,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008751,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008752,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008753,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008754,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008755,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008756,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008757,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008758,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008759,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00876,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008761,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008762,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008763,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008764,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008765,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008766,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008767,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008768,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008769,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00877,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008771,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008772,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008773,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008774,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008775,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008776,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008777,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008778,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008779,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00878,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008781,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008782,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008783,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008784,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008785,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008786,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008787,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008788,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008789,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00879,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008791,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008792,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008793,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008794,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008795,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008796,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008797,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008798,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008799,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0088,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008801,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008802,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008803,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008804,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008805,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008806,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008807,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008808,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008809,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00881,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008811,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008812,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008813,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008814,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008815,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008816,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008817,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008818,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008819,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00882,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008821,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008822,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008823,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008824,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008825,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008826,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008827,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008828,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008829,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00883,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008831,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008832,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008833,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008834,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008835,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008836,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008837,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008838,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008839,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00884,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008841,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008842,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008843,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008844,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008845,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008846,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008847,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008848,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008849,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00885,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008851,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008852,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008853,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008854,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008855,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008856,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008857,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008858,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008859,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00886,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008861,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008862,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008863,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008864,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008865,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008866,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008867,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008868,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008869,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00887,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008871,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008872,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008873,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008874,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008875,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008876,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008877,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008878,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008879,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00888,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008881,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008882,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008883,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008884,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008885,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008886,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008887,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008888,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008889,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00889,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008891,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008892,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008893,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008894,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008895,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008896,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008897,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008898,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008899,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0089,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008901,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008902,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008903,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008904,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008905,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008906,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008907,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008908,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008909,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00891,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008911,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008912,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008913,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008914,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008915,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008916,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008917,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008918,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008919,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00892,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008921,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008922,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008923,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008924,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008925,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008926,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008927,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008928,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008929,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00893,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008931,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008932,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008933,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008934,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008935,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008936,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008937,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008938,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008939,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00894,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008941,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008942,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008943,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008944,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008945,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008946,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008947,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008948,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008949,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00895,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008951,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008952,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008953,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008954,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008955,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008956,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008957,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008958,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008959,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00896,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008961,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008962,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008963,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008964,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008965,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008966,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008967,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008968,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008969,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00897,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008971,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008972,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008973,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008974,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008975,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008976,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008977,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008978,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008979,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00898,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008981,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008982,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008983,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008984,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008985,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008986,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008987,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008988,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008989,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00899,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008991,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008992,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008993,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008994,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008995,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008996,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008997,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008998,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008999,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009001,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009002,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009003,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009004,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009005,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009006,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009007,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009008,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009009,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00901,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009011,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009012,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009013,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009014,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009015,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009016,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009017,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009018,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009019,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00902,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009021,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009022,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009023,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009024,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009025,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009026,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009027,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009028,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009029,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00903,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009031,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009032,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009033,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009034,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009035,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009036,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009037,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009038,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009039,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00904,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009041,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009042,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009043,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009044,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009045,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009046,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009047,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009048,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009049,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00905,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009051,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009052,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009053,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009054,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009055,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009056,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009057,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009058,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009059,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00906,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009061,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009062,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009063,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009064,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009065,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009066,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009067,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009068,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009069,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00907,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009071,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009072,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009073,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009074,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009075,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009076,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009077,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009078,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.009079,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
